br?	Month	EXT_STAT-m1_is_missing	EXT_STAT-m1_=_C	EXT_STAT-m1_=_E	EXT_STAT-m1_=_I	INT_STAT-m1_is_missing	INT_STAT-m1_=_N	INT_STAT-m1_=_O	INT_STAT-m1_=_X	CASH-m1	EXT_STAT-m1_=_I*INT_STAT-m1_is_missing 	Calibrator
1	8	1	0	0	0	0	0	0	1	20.15	0	-0.0619997
1	15	1	0	0	0	0	0	0	0	18.99	0	-0.0820606
1	17	-1.11022e-16	0	1	0	0	0	0	1	21.24	0	0.139391
1	8	-1.11022e-16	0	1	0	0	0	0	1	18.8	0	0.0771567
1	16	-1.11022e-16	0	1	0	0	0	0	1	19.99	0	0.146458
1	10	-1.11022e-16	0	1	0	0	0	0	1	15.15	0	0.148768
1	15	-1.11022e-16	0	1	0	0	0	0	1	19.99	0	0.13467
1	11	-1.11022e-16	0	1	0	0	0	0	0	20.02	0	0.0111147
1	8	-1.11022e-16	0	1	0	0	0	0	1	19.58	0	0.0682072
1	13	-1.11022e-16	0	1	0	0	0	0	1	20.12	0	0.110433
1	14	-1.11022e-16	0	1	0	0	0	0	1	20.05	0	0.122441
1	11	-1.11022e-16	0	1	0	0	0	0	1	20.02	0	0.0908342
1	9	1	0	0	0	0	0	1	0	16.99	0	-0.240682
1	18	1	0	0	0	0	0	0	1	20.3	0	-0.000296877
1	17	1	0	0	0	0	0	0	1	22.33	0	-0.0204608
1	17	-1.11022e-16	0	1	0	0	0	0	1	20.24	0	0.154577
1	8	-1.11022e-16	1	0	0	0	0	0	1	22.15	0	-0.0424982
1	13	-1.11022e-16	0	0	1	0	0	0	1	19.8	0	-0.00852374
1	17	-1.11022e-16	0	1	0	0	0	0	1	22.33	0	0.123355
1	15	-1.11022e-16	0	0	1	1	0	0	0	16.15	1	-0.219056
1	8	1	0	0	0	0	0	0	1	16.15	0	-0.0270059
1	17	1	0	0	0	0	0	0	1	16.4	0	0.0214932
1	17	1	0	0	0	0	0	0	0	16.4	0	-0.0422779
1	9	-1.11022e-16	0	1	0	0	0	0	1	21.99	0	0.0515559
1	16	-1.11022e-16	1	0	0	0	0	0	0	15.99	0	-0.012697
1	13	1	0	0	0	1	0	0	0	19.99	0	0.188186
1	15	-1.11022e-16	0	1	0	0	0	0	1	17.99	0	0.165129
1	10	-1.11022e-16	0	1	0	0	0	0	1	16.9	0	0.122806
1	14	1	0	0	0	1	0	0	0	18.99	0	0.157881
1	9	-1.11022e-16	0	1	0	0	0	0	1	19.99	0	0.0723207
1	13	-1.11022e-16	0	1	0	0	0	0	1	17.49	0	0.148768
1	9	-1.11022e-16	1	0	0	1	0	0	0	11.43	0	0.0103285
1	10	1	0	0	0	0	0	0	0	18.99	0	-0.122937
1	17	-1.11022e-16	0	1	0	0	0	0	1	20.18	0	0.155354
1	7	-1.11022e-16	0	1	0	0	0	0	1	19.8	0	0.0576473
1	12	-1.11022e-16	0	1	0	0	0	0	1	18.99	0	0.115219
1	9	1	0	0	0	1	0	0	0	12.34	0	0.107263
1	13	-1.11022e-16	1	0	0	1	0	0	0	22.02	0	0.152253
1	17	1	0	0	0	0	0	0	1	20.18	0	-0.00486701
1	17	-1.11022e-16	0	1	0	0	0	0	1	12.84	0	0.270996
1	11	1	0	0	0	0	0	0	0	19.99	0	-0.125316
1	13	-1.11022e-16	0	1	0	0	0	0	1	15.4	0	0.181122
1	10	1	0	0	0	0	0	0	1	13.9	0	0.000749295
1	7	1	0	0	0	1	0	0	0	13.9	0	0.16433
1	12	-1.11022e-16	0	1	0	0	0	0	1	21.99	0	0.0762652
1	7	-1.11022e-16	0	1	0	0	0	0	1	19.8	0	0.0576473
1	15	-1.11022e-16	0	1	0	0	0	0	1	20.99	0	0.120077
1	9	1	0	0	0	0	0	0	1	18.99	0	-0.0440495
1	13	-1.11022e-16	0	1	0	0	0	0	1	19.55	0	0.11845
1	17	-1.11022e-16	0	1	0	0	0	0	0	20.24	0	0.0456791
1	11	-1.11022e-16	1	0	0	0	0	0	1	15.15	0	0.0265893
1	9	-1.11022e-16	0	1	0	0	0	0	1	12.43	0	0.178744
1	11	1	0	0	0	0	0	0	0	14.15	0	-0.0648394
1	16	1	0	0	0	0	0	0	1	9.9	0	0.0733327
1	18	-1.11022e-16	0	0	1	0	0	0	0	19.36	0	-0.0418382
1	10	-1.11022e-16	1	0	0	1	0	0	0	6.9	0	-0.0876531
1	17	1	0	0	0	1	0	0	0	21.24	0	0.156312
1	15	-1.11022e-16	0	1	0	0	0	0	0	16.9	0	0.0630115
1	18	-1.11022e-16	0	1	0	0	0	0	1	17.99	0	0.201816
1	13	1	0	0	0	1	0	0	0	18.99	0	0.171559
1	16	1	0	0	0	0	0	0	0	22.24	0	-0.107874
1	13	-1.11022e-16	0	1	0	0	0	0	0	20.12	0	0.0214932
1	8	-1.11022e-16	0	1	0	0	0	0	1	10.4	0	0.198425
1	13	-1.11022e-16	0	1	0	0	0	0	1	10.9	0	0.252114
1	16	1	0	0	0	0	0	0	0	10.9	0	-0.00575402
1	18	1	0	0	0	0	0	0	1	12.65	0	0.0603639
1	10	-1.11022e-16	0	1	0	0	0	0	0	17.99	0	0.0199218
1	16	1	0	0	0	0	0	0	0	12.99	0	-0.02094
1	9	1	0	0	0	1	0	0	0	12.99	0	0.119461
1	14	-1.11022e-16	0	1	0	0	0	0	1	14.99	0	0.199821
1	12	-1.11022e-16	0	1	0	0	0	0	1	14.99	0	0.175379
1	13	-1.11022e-16	0	1	0	0	0	0	0	17.99	0	0.0380764
1	18	1	0	0	0	0	0	0	0	20.24	0	-0.0709896
1	12	-1.11022e-16	1	0	0	0	0	0	1	16.9	0	0.0194623
1	17	-1.11022e-16	0	1	0	0	0	0	0	20.24	0	0.0456791
1	10	-1.11022e-16	1	0	0	0	0	0	0	16.99	0	-0.0599218
1	7	1	0	0	0	1	0	0	0	11.15	0	0.114216
1	16	1	0	0	0	0	0	0	1	16.9	0	0.0123504
1	10	1	0	0	0	0	0	1	0	20.02	0	-0.237356
1	13	1	0	0	0	1	0	0	0	19.99	0	0.188186
1	7	1	0	0	0	1	0	0	0	19.8	0	0.256402
1	16	-1.11022e-16	0	1	0	0	0	0	1	21.99	0	0.11701
1	11	-1.11022e-16	0	0	1	0	0	0	1	21.99	0	-0.0372996
1	12	1	0	0	0	0	0	0	0	18.99	0	-0.106539
1	10	-1.11022e-16	0	1	0	0	0	0	1	19.99	0	0.0815409
1	8	-1.11022e-16	0	1	0	0	0	0	1	19.8	0	0.0658558
1	17	1	0	0	0	1	0	0	0	15.15	0	0.0411126
1	10	-1.11022e-16	0	1	0	0	0	0	1	17.99	0	0.10746
1	17	-1.11022e-16	0	1	0	0	0	0	1	15.15	0	0.234245
1	17	-1.11022e-16	0	1	0	0	0	0	1	20.24	0	0.154577
1	16	-1.11022e-16	0	1	0	0	0	0	0	17.99	0	0.0598415
1	8	1	0	0	0	0	0	0	1	19.99	0	-0.060531
1	9	1	0	0	0	0	0	0	0	19.99	0	-0.141179
0	8	1	0	0	0	1	0	0	0	19.8	0	0.24533
0	10	1	0	0	0	1	0	0	0	19.8	0	0.222335
0	14	1	0	0	0	1	0	0	0	19.8	0	0.171993
0	18	1	0	0	0	1	0	0	0	19.8	0	0.115411
0	17	1	0	0	0	1	0	0	0	20.18	0	0.137104
0	11	1	0	0	0	1	0	0	0	19.8	0	0.210399
0	9	1	0	0	0	1	0	0	0	19.8	0	0.234101
0	13	1	0	0	0	1	0	0	0	19.99	0	0.188186
0	11	1	0	0	0	0	1	0	0	19.8	0	-0.969931
0	12	1	0	0	0	1	0	0	0	19.8	0	0.197904
0	13	1	0	0	0	1	0	0	0	19.8	0	0.185038
0	16	1	0	0	0	1	0	0	0	19.8	0	0.144499
0	17	1	0	0	0	1	0	0	0	19.8	0	0.130094
0	9	1	0	0	0	1	0	0	0	13.9	0	0.136406
0	17	1	0	0	0	1	0	0	0	13.9	0	0.0169024
0	13	1	0	0	0	1	0	0	0	13.9	0	0.0773898
0	15	1	0	0	0	1	0	0	0	13.9	0	0.0472419
0	17	1	0	0	0	1	0	0	0	13.9	0	0.0169024
0	8	1	0	0	0	1	0	0	0	19.8	0	0.24533
0	13	1	0	0	0	1	0	0	0	19.99	0	0.188186
0	10	-1.11022e-16	1	0	0	1	0	0	0	16.74	0	0.0978479
0	12	-1.11022e-16	1	0	0	1	0	0	0	16.62	0	0.0653904
0	15	1	0	0	0	1	0	0	0	0	0	-0.184973
0	9	1	0	0	0	1	0	0	0	19.8	0	0.234101
0	13	1	0	0	0	1	0	0	0	19.8	0	0.185038
0	9	1	0	0	0	1	0	0	0	18.99	0	0.221949
0	12	1	0	0	0	1	0	0	0	18.99	0	0.184616
0	15	1	0	0	0	0	0	0	0	18.99	0	-0.0820606
0	8	1	0	0	0	1	0	0	0	19.8	0	0.24533
0	11	1	0	0	0	1	0	0	0	19.8	0	0.210399
0	14	1	0	0	0	1	0	0	0	19.8	0	0.171993
0	18	1	0	0	0	1	0	0	0	19.8	0	0.115411
0	9	1	0	0	0	1	0	0	0	19.8	0	0.234101
0	10	1	0	0	0	1	0	0	0	19.8	0	0.222335
0	13	1	0	0	0	1	0	0	0	19.8	0	0.185038
0	10	-1.11022e-16	1	0	0	1	0	0	0	19.99	0	0.157881
0	18	-1.11022e-16	1	0	0	1	0	0	0	19.99	0	0.0398872
0	14	1	0	0	0	1	0	0	0	13.9	0	0.0622031
0	7	1	0	0	0	1	0	0	0	16.49	0	0.20741
0	10	1	0	0	0	1	0	0	0	17.99	0	0.193795
0	12	1	0	0	0	1	0	0	0	17.99	0	0.16763
0	15	1	0	0	0	1	0	0	0	17.99	0	0.125385
0	7	1	0	0	0	1	0	0	0	17.71	0	0.22617
0	10	1	0	0	0	1	0	0	0	17.74	0	0.189856
0	7	-1.11022e-16	0	0	0	1	0	0	0	19.8	0	0.465786
0	10	-1.11022e-16	0	0	0	1	0	0	0	19.8	0	0.47043
0	18	1	0	0	0	1	0	0	0	0	0	-0.207606
0	11	1	0	0	0	1	0	0	0	17.99	0	0.181017
0	14	1	0	0	0	1	0	0	0	17.99	0	0.139888
0	17	1	0	0	0	1	0	0	0	18.24	0	0.100752
0	18	1	0	0	0	1	0	0	0	18.21	0	0.0852058
0	8	1	0	0	0	1	0	0	0	19.8	0	0.24533
0	14	1	0	0	0	1	0	0	0	19.8	0	0.171993
0	7	1	0	0	0	1	0	0	0	16.4	0	0.206007
0	12	1	0	0	0	1	0	0	0	16.4	0	0.139425
0	14	1	0	0	0	1	0	0	0	16.4	0	0.110385
0	16	1	0	0	0	1	0	0	0	16.4	0	0.0803233
0	18	1	0	0	0	1	0	0	0	16.4	0	0.0501849
0	11	1	0	0	0	1	0	0	0	19.99	0	0.213367
0	14	1	0	0	0	1	0	0	0	17.99	0	0.139888
0	16	1	0	0	0	1	0	0	0	18.15	0	0.113738
0	18	1	0	0	0	1	0	0	0	18.21	0	0.0852058
0	11	1	0	0	0	1	0	0	0	19.8	0	0.210399
0	18	1	0	0	0	1	0	0	0	19.8	0	0.115411
0	17	1	0	0	0	1	0	0	0	17.99	0	0.0959089
0	12	1	0	0	0	1	0	0	0	19.8	0	0.197904
0	17	1	0	0	0	1	0	0	0	19.8	0	0.130094
0	9	1	0	0	0	1	0	0	0	19.8	0	0.234101
0	10	1	0	0	0	1	0	0	0	19.8	0	0.222335
0	14	-1.11022e-16	1	0	0	0	1	0	0	19.8	0	-0.920277
0	7	-1.11022e-16	1	0	0	1	0	0	0	16.71	0	0.141044
0	10	-1.11022e-16	1	0	0	1	0	0	0	17.99	0	0.121361
0	14	1	0	0	0	1	0	0	0	0	0	-0.176028
0	18	1	0	0	0	1	0	0	0	0	0	-0.207606
0	10	1	0	0	0	0	0	0	0	19.99	0	-0.133285
0	15	1	0	0	0	1	0	0	0	19.99	0	0.161672
0	18	1	0	0	0	0	0	0	0	19.99	0	-0.0685895
0	8	1	0	0	0	1	0	0	0	19.8	0	0.24533
0	13	1	0	0	0	1	0	0	0	19.8	0	0.185038
0	16	1	0	0	0	1	0	0	0	19.8	0	0.144499
0	18	1	0	0	0	1	0	0	0	19.8	0	0.115411
0	8	-1.11022e-16	0	0	0	0	0	0	1	19.8	0	0.150438
0	13	-1.11022e-16	0	0	0	0	0	0	1	19.8	0	0.0771452
0	14	-1.11022e-16	0	0	0	0	0	0	1	19.8	0	0.0619578
0	17	-1.11022e-16	0	0	0	0	0	0	1	19.8	0	0.0169024
0	12	1	0	0	0	1	0	0	0	19.8	0	0.197904
0	16	1	0	0	0	1	0	0	0	19.8	0	0.144499
0	17	1	0	0	0	1	0	0	0	19.8	0	0.130094
0	8	1	0	0	0	1	0	0	0	19.8	0	0.24533
0	13	1	0	0	0	1	0	0	0	19.99	0	0.188186
0	15	1	0	0	0	1	0	0	0	19.99	0	0.161672
0	16	1	0	0	0	1	0	0	0	19.99	0	0.147933
0	17	1	0	0	0	1	0	0	0	16.24	0	0.0622031
0	9	1	0	0	0	1	0	0	0	17.62	0	0.200555
0	10	1	0	0	0	1	0	0	0	17.74	0	0.189856
0	12	1	0	0	0	1	0	0	0	17.62	0	0.161228
0	15	1	0	0	0	1	0	0	0	17.65	0	0.119223
0	18	1	0	0	0	1	0	0	0	17.96	0	0.0803233
0	18	1	0	0	0	1	0	0	0	17.96	0	0.0803233
0	11	1	0	0	0	0	0	0	0	19.8	0	-0.123334
0	13	1	0	0	0	1	0	0	0	19.99	0	0.188186
0	15	1	0	0	0	1	0	0	0	19.99	0	0.161672
0	8	1	0	0	0	1	0	0	0	19.8	0	0.24533
0	9	1	0	0	0	1	0	0	0	19.8	0	0.234101
0	11	1	0	0	0	1	0	0	0	19.8	0	0.210399
0	13	1	0	0	0	1	0	0	0	19.8	0	0.185038
0	14	1	0	0	0	1	0	0	0	19.8	0	0.171993
0	17	1	0	0	0	1	0	0	0	19.8	0	0.130094
0	8	1	0	0	0	1	0	0	0	19.8	0	0.24533
0	9	1	0	0	0	0	0	0	1	19.99	0	-0.0530997
0	14	1	0	0	0	0	0	0	0	19.99	0	-0.100671
0	17	1	0	0	0	1	0	0	0	19.99	0	0.133608
0	11	-1.11022e-16	1	0	0	1	0	0	0	14.59	0	0.0411126
0	14	1	0	0	0	1	0	0	0	0	0	-0.176028
0	18	1	0	0	0	1	0	0	0	0	0	-0.207606
0	13	1	0	0	0	1	0	0	0	19.8	0	0.185038
0	8	1	0	0	0	1	0	0	0	18.99	0	0.233727
0	16	1	0	0	0	1	0	0	0	18.99	0	0.129625
0	11	1	0	0	0	1	0	0	0	19.8	0	0.210399
0	14	1	0	0	0	1	0	0	0	19.8	0	0.171993
0	16	1	0	0	0	1	0	0	0	19.8	0	0.144499
0	17	1	0	0	0	1	0	0	0	19.8	0	0.130094
0	8	1	0	0	0	1	0	0	0	17.8	0	0.215726
0	10	1	0	0	0	1	0	0	0	17.74	0	0.189856
0	13	1	0	0	0	0	1	0	0	18.99	0	-0.951736
0	14	1	0	0	0	0	1	0	0	18.99	0	-0.945797
0	7	1	0	0	0	1	0	0	0	16.71	0	0.210796
0	9	1	0	0	0	1	0	0	0	17.62	0	0.200555
0	11	1	0	0	0	1	0	0	0	17.74	0	0.176743
0	12	-1.11022e-16	1	0	0	1	0	0	0	15.15	0	0.0369469
0	14	-1.11022e-16	1	0	0	1	0	0	0	15.15	0	0.0069262
0	16	-1.11022e-16	1	0	0	1	0	0	0	15.15	0	-0.0229609
0	17	-1.11022e-16	1	0	0	1	0	0	0	15.15	0	-0.0374406
0	11	1	0	0	0	1	0	0	0	17.74	0	0.176743
0	12	1	0	0	0	1	0	0	0	17.62	0	0.161228
0	13	1	0	0	0	1	0	0	0	17.68	0	0.14839
0	15	-1.11022e-16	0	0	0	1	0	0	0	17.65	0	0.480911
0	7	1	0	0	0	1	0	0	0	16.71	0	0.210796
0	9	1	0	0	0	1	0	0	0	16.62	0	0.184194
0	13	1	0	0	0	1	0	0	0	16.68	0	0.130094
0	16	1	0	0	0	1	0	0	0	16.74	0	0.0869124
0	18	1	0	0	0	1	0	0	0	16.96	0	0.0609769
0	14	-1.11022e-16	0	1	0	0	0	0	0	21.99	0	0.0136816
0	16	-1.11022e-16	0	1	0	0	0	0	0	21.99	0	0.024966
0	12	1	0	0	0	1	0	0	0	19.8	0	0.197904
0	9	1	0	0	0	1	0	0	0	17.62	0	0.200555
0	11	1	0	0	0	1	0	0	0	17.74	0	0.176743
0	12	1	0	0	0	1	0	0	0	17.62	0	0.161228
0	13	1	0	0	0	1	0	0	0	17.68	0	0.14839
0	15	1	0	0	0	1	0	0	0	17.65	0	0.119223
0	17	1	0	0	0	1	0	0	0	17.99	0	0.0959089
0	18	1	0	0	0	1	0	0	0	17.96	0	0.0803233
0	18	1	0	0	0	1	0	0	0	16.9	0	0.059996
0	8	1	0	0	0	1	0	0	0	16.8	0	0.199944
0	11	-1.11022e-16	1	0	0	1	0	0	0	16.74	0	0.0827656
0	9	1	0	0	0	1	0	0	0	19.99	0	0.236893
0	16	1	0	0	0	1	0	0	0	0	0	-0.193311
0	13	1	0	0	0	1	0	0	0	19.8	0	0.185038
0	17	1	0	0	0	1	0	0	0	19.8	0	0.130094
0	9	1	0	0	0	1	0	0	0	16.62	0	0.184194
0	11	1	0	0	0	1	0	0	0	16.74	0	0.159446
0	9	1	0	0	0	1	0	0	0	17.99	0	0.206408
0	17	1	0	0	0	1	0	0	0	17.99	0	0.0959089
0	9	1	0	0	0	1	0	0	0	16.62	0	0.184194
0	10	1	0	0	0	1	0	0	0	16.74	0	0.173077
0	13	1	0	0	0	1	0	0	0	16.68	0	0.130094
0	7	1	0	0	0	1	0	0	0	19.8	0	0.256402
0	13	1	0	0	0	1	0	0	0	19.8	0	0.185038
0	15	1	0	0	0	1	0	0	0	19.8	0	0.158329
0	9	1	0	0	0	1	0	0	0	16.62	0	0.184194
0	10	1	0	0	0	1	0	0	0	16.74	0	0.173077
0	12	1	0	0	0	1	0	0	0	16.62	0	0.14335
0	8	1	0	0	0	1	0	0	0	16.8	0	0.199944
0	11	1	0	0	0	1	0	0	0	16.74	0	0.159446
0	17	1	0	0	0	1	0	0	0	16.99	0	0.076656
0	8	1	0	0	0	1	0	0	0	19.8	0	0.24533
0	9	1	0	0	0	1	0	0	0	19.8	0	0.234101
0	10	1	0	0	0	1	0	0	0	19.8	0	0.222335
0	11	1	0	0	0	1	0	0	0	19.8	0	0.210399
0	13	1	0	0	0	1	0	0	0	19.8	0	0.185038
0	18	1	0	0	0	1	0	0	0	19.8	0	0.115411
0	11	1	0	0	0	1	0	0	0	16.4	0	0.153384
0	13	1	0	0	0	1	0	0	0	16.4	0	0.124912
0	11	-1.11022e-16	0	0	0	1	0	0	0	17.74	0	0.475645
0	14	1	0	0	0	1	0	0	0	0	0	-0.176028
0	15	1	0	0	0	1	0	0	0	0	0	-0.184973
0	18	1	0	0	0	1	0	0	0	0	0	-0.207606
0	9	1	0	0	0	1	0	0	0	18.99	0	0.221949
0	14	1	0	0	0	1	0	0	0	11.9	0	0.023491
0	7	1	0	0	0	1	0	0	0	16.71	0	0.210796
0	15	1	0	0	0	1	0	0	0	16.65	0	0.100268
0	16	1	0	0	0	1	0	0	0	16.74	0	0.0869124
0	18	1	0	0	0	1	0	0	0	16.96	0	0.0609769
0	13	1	0	0	0	1	0	0	0	19.8	0	0.185038
0	16	1	0	0	0	1	0	0	0	19.8	0	0.144499
0	17	1	0	0	0	1	0	0	0	19.8	0	0.130094
0	11	-1.11022e-16	1	0	0	1	0	0	0	15.99	0	0.0683314
0	8	-1.11022e-16	1	0	0	1	0	0	0	16.8	0	0.128214
0	11	-1.11022e-16	1	0	0	1	0	0	0	16.74	0	0.0827656
0	9	1	0	0	0	1	0	0	0	19.99	0	0.236893
0	12	1	0	0	0	0	1	0	0	19.99	0	-0.965456
0	7	1	0	0	0	1	0	0	0	16.71	0	0.210796
0	8	1	0	0	0	1	0	0	0	16.8	0	0.199944
0	14	1	0	0	0	1	0	0	0	15.9	0	0.100752
0	15	1	0	0	0	1	0	0	0	15.9	0	0.0856935
0	17	1	0	0	0	1	0	0	0	15.9	0	0.055581
0	10	1	0	0	0	1	0	0	0	19.8	0	0.222335
0	11	1	0	0	0	1	0	0	0	19.8	0	0.210399
0	13	1	0	0	0	0	0	0	0	19.8	0	-0.10694
0	15	1	0	0	0	0	0	0	0	19.8	0	-0.0904589
0	11	1	0	0	0	1	0	0	0	19.8	0	0.210399
0	15	1	0	0	0	1	0	0	0	19.8	0	0.158329
0	12	1	0	0	0	1	0	0	0	19.8	0	0.197904
0	13	1	0	0	0	1	0	0	0	19.8	0	0.185038
0	14	1	0	0	0	1	0	0	0	19.8	0	0.171993
0	14	1	0	0	0	1	0	0	0	19.8	0	0.171993
0	16	1	0	0	0	1	0	0	0	19.8	0	0.144499
0	17	1	0	0	0	1	0	0	0	19.8	0	0.130094
0	10	1	0	0	0	1	0	0	0	17.74	0	0.189856
0	15	-1.11022e-16	0	0	0	1	0	0	0	17.65	0	0.480911
0	12	1	0	0	0	1	0	0	0	17.62	0	0.161228
0	8	1	0	0	0	1	0	0	0	19.8	0	0.24533
0	10	1	0	0	0	1	0	0	0	19.8	0	0.222335
0	15	1	0	0	0	1	0	0	0	19.8	0	0.158329
0	17	1	0	0	0	1	0	0	0	19.8	0	0.130094
0	9	1	0	0	0	1	0	0	0	19.8	0	0.234101
0	12	-1.11022e-16	0	0	0	1	0	0	0	19.8	0	0.473352
0	12	1	0	0	0	1	0	0	0	0	0	-0.15588
0	15	1	0	0	0	1	0	0	0	0	0	-0.184973
0	8	1	0	0	0	1	0	0	0	19.8	0	0.24533
0	18	1	0	0	0	1	0	0	0	19.8	0	0.115411
0	9	1	0	0	0	1	0	0	0	19.8	0	0.234101
0	15	1	0	0	0	1	0	0	0	19.8	0	0.158329
0	11	-1.11022e-16	0	1	0	1	0	0	0	19.33	0	-0.0823627
0	12	-1.11022e-16	0	1	0	1	0	0	0	19.3	0	-0.0963494
0	17	1	0	0	0	1	0	0	0	0	0	-0.20089
0	11	1	0	0	0	1	0	0	0	17.99	0	0.181017
0	12	1	0	0	0	0	0	0	0	21.99	0	-0.13777
0	17	1	0	0	0	1	0	0	0	22.24	0	0.173726
0	9	1	0	0	0	1	0	0	0	17.62	0	0.200555
0	10	1	0	0	0	1	0	0	0	17.74	0	0.189856
0	11	1	0	0	0	1	0	0	0	17.74	0	0.176743
0	13	1	0	0	0	1	0	0	0	17.68	0	0.14839
0	16	1	0	0	0	1	0	0	0	17.74	0	0.10606
0	9	1	0	0	0	1	0	0	0	19.8	0	0.234101
0	10	1	0	0	0	1	0	0	0	19.8	0	0.222335
0	11	1	0	0	0	1	0	0	0	19.8	0	0.210399
0	14	1	0	0	0	1	0	0	0	19.8	0	0.171993
0	9	1	0	0	0	1	0	0	0	19.8	0	0.234101
0	12	1	0	0	0	1	0	0	0	19.99	0	0.200961
0	13	1	0	0	0	1	0	0	0	19.99	0	0.188186
0	18	1	0	0	0	1	0	0	0	20.24	0	0.12373
0	10	1	0	0	0	1	0	0	0	19.33	0	0.215137
0	18	1	0	0	0	1	0	0	0	20.15	0	0.122072
0	12	1	0	0	0	1	0	0	0	19.8	0	0.197904
0	14	1	0	0	0	1	0	0	0	19.8	0	0.171993
0	17	1	0	0	0	1	0	0	0	19.8	0	0.130094
0	9	1	0	0	0	1	0	0	0	16.15	0	0.176314
0	12	1	0	0	0	1	0	0	0	16.15	0	0.134775
0	18	1	0	0	0	1	0	0	0	16.15	0	0.0452802
0	7	1	0	0	0	1	0	0	0	16.71	0	0.210796
0	10	1	0	0	0	1	0	0	0	17.99	0	0.193795
0	8	1	0	0	0	1	0	0	0	17.8	0	0.215726
0	10	1	0	0	0	1	0	0	0	18.99	0	0.209803
0	11	1	0	0	0	1	0	0	0	18.99	0	0.197495
0	12	1	0	0	0	1	0	0	0	18.99	0	0.184616
0	13	1	0	0	0	1	0	0	0	19.02	0	0.171993
0	18	1	0	0	0	1	0	0	0	20.3	0	0.124912
0	18	1	0	0	0	1	0	0	0	13.9	0	0.00207403
0	8	1	0	0	0	1	0	0	0	17.8	0	0.215726
0	15	1	0	0	0	1	0	0	0	18.99	0	0.14381
0	18	1	0	0	0	1	0	0	0	19.21	0	0.104373
0	10	1	0	0	0	1	0	0	0	19.8	0	0.222335
0	17	1	0	0	0	1	0	0	0	19.8	0	0.130094
0	9	1	0	0	0	1	0	0	0	19.8	0	0.234101
0	10	1	0	0	0	1	0	0	0	19.8	0	0.222335
0	17	1	0	0	0	1	0	0	0	19.8	0	0.130094
0	11	1	0	0	0	0	1	0	0	19.8	0	-0.969931
0	12	1	0	0	0	1	0	0	0	19.8	0	0.197904
0	16	1	0	0	0	1	0	0	0	19.8	0	0.144499
0	7	-1.11022e-16	0	0	0	1	0	0	0	16.9	0	0.471491
0	14	1	0	0	0	1	0	0	0	0	0	-0.176028
0	10	1	0	0	0	0	0	0	0	19.8	0	-0.131342
0	13	1	0	0	0	1	0	0	0	19.8	0	0.185038
0	17	1	0	0	0	1	0	0	0	19.8	0	0.130094
0	10	1	0	0	0	1	0	0	0	19.8	0	0.222335
0	12	1	0	0	0	1	0	0	0	19.8	0	0.197904
0	14	1	0	0	0	1	0	0	0	19.8	0	0.171993
0	15	1	0	0	0	1	0	0	0	19.8	0	0.158329
0	16	1	0	0	0	1	0	0	0	19.8	0	0.144499
0	17	1	0	0	0	1	0	0	0	19.8	0	0.130094
0	11	1	0	0	0	1	0	0	0	19.8	0	0.210399
0	16	1	0	0	0	1	0	0	0	19.8	0	0.144499
0	8	1	0	0	0	0	0	0	0	19.8	0	-0.146995
0	13	1	0	0	0	1	0	0	0	19.8	0	0.185038
0	10	1	0	0	0	1	0	0	0	17.99	0	0.193795
0	17	1	0	0	0	1	0	0	0	17.99	0	0.0959089
0	8	1	0	0	0	1	0	0	0	19.8	0	0.24533
0	15	1	0	0	0	1	0	0	0	19.8	0	0.158329
0	18	1	0	0	0	1	0	0	0	19.8	0	0.115411
0	7	1	0	0	0	1	0	0	0	19.8	0	0.256402
0	12	-1.11022e-16	1	0	0	1	0	0	0	19.8	0	0.126093
0	14	-1.11022e-16	1	0	0	1	0	0	0	19.8	0	0.0966363
0	15	1	0	0	0	1	0	0	0	19.8	0	0.158329
0	18	1	0	0	0	1	0	0	0	19.8	0	0.115411
0	7	1	0	0	0	1	0	0	0	16.71	0	0.210796
0	8	1	0	0	0	1	0	0	0	16.8	0	0.199944
0	9	1	0	0	0	1	0	0	0	16.62	0	0.184194
0	14	1	0	0	0	1	0	0	0	16.68	0	0.115649
0	15	1	0	0	0	1	0	0	0	16.65	0	0.100268
0	16	1	0	0	0	1	0	0	0	16.74	0	0.0869124
0	7	1	0	0	0	1	0	0	0	5.9	0	0.0132483
0	8	1	0	0	0	1	0	0	0	5.9	0	-0.00180009
0	12	1	0	0	0	1	0	0	0	14.99	0	0.113021
0	18	1	0	0	0	1	0	0	0	20.24	0	0.12373
0	13	1	0	0	0	1	0	0	0	19.8	0	0.185038
0	14	1	0	0	0	1	0	0	0	19.8	0	0.171993
0	18	1	0	0	0	1	0	0	0	19.8	0	0.115411
0	9	1	0	0	0	1	0	0	0	16.62	0	0.184194
0	10	1	0	0	0	1	0	0	0	16.74	0	0.173077
0	11	1	0	0	0	1	0	0	0	16.74	0	0.159446
0	7	1	0	0	0	1	0	0	0	19.8	0	0.256402
0	11	1	0	0	0	1	0	0	0	19.8	0	0.210399
0	12	1	0	0	0	0	0	0	0	19.8	0	-0.115087
0	15	-1.11022e-16	0	1	0	0	0	0	0	19.8	0	0.0359731
0	9	1	0	0	0	1	0	0	0	16.62	0	0.184194
0	11	1	0	0	0	1	0	0	0	16.74	0	0.159446
0	18	1	0	0	0	1	0	0	0	16.96	0	0.0609769
