-4.76275e-05 0.073282 0.00323059 0.00615887 0.00323059 0.00615887  0.0920133     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0730988 0.00323059 0.00615887 0.00323059 0.00615887  0.0918301     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0729155 0.00323059 0.00615887 0.00323059 0.00615887  0.0916468     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0727323 0.00323059 0.00615887 0.00323059 0.00615887  0.0914636     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0725491 0.00323059 0.00615887 0.00323059 0.00615887  0.0912804     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0723658 0.00323059 0.00615887 0.00323059 0.00615887  0.0910971     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0721826 0.00323059 0.00615887 0.00323059 0.00615887  0.0909139     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0719993 0.00323059 0.00615887 0.00323059 0.00615887  0.0907306     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0718161 0.00323059 0.00615887 0.00323059 0.00615887  0.0905474     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0716329 0.00323059 0.00615887 0.00323059 0.00615887  0.0903642     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0714496 0.00323059 0.00615887 0.00323059 0.00615887  0.0901809     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0712664 0.00323059 0.00615887 0.00323059 0.00615887  0.0899977     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0712664 0.00323059 0.00615887 0.00323059 0.00615887  0.0899977     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0712664 0.00323059 0.00615887 0.00323059 0.00615887  0.0899977     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0712664 0.00323059 0.00615887 0.00323059 0.00615887  0.0899977     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0710813 0.00323059 0.00615887 0.00323059 0.00615887  0.0898126     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0708961 0.00323059 0.00615887 0.00323059 0.00615887  0.0896274     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.070711 0.00323059 0.00615887 0.00323059 0.00615887  0.0894423     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0705258 0.00323059 0.00615887 0.00323059 0.00615887  0.0892571     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0703407 0.00323059 0.00615887 0.00323059 0.00615887  0.089072     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0701555 0.00323059 0.00615887 0.00323059 0.00615887  0.0888868     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0699704 0.00323059 0.00615887 0.00323059 0.00615887  0.0887017     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0697853 0.00323059 0.00615887 0.00323059 0.00615887  0.0885166     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0696001 0.00323059 0.00615887 0.00323059 0.00615887  0.0883314     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.069415 0.00323059 0.00615887 0.00323059 0.00615887  0.0881463     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0692298 0.00323059 0.00615887 0.00323059 0.00615887  0.0879611     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0690447 0.00323059 0.00615887 0.00323059 0.00615887  0.087776     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0688596 0.00323059 0.00615887 0.00323059 0.00615887  0.0875909     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0686744 0.00323059 0.00615887 0.00323059 0.00615887  0.0874057     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0684893 0.00323059 0.00615887 0.00323059 0.00615887  0.0872206     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0684893 0.00323059 0.00615887 0.00323059 0.00615887  0.0872206     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0684893 0.00323059 0.00615887 0.00323059 0.00615887  0.0872206     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0684893 0.00323059 0.00615887 0.00323059 0.00615887  0.0872206     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0684893 0.00323059 0.00615887 0.00323059 0.00615887  0.0872206     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0683016 0.00323059 0.00615887 0.00323059 0.00615887  0.0870329     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0681139 0.00323059 0.00615887 0.00323059 0.00615887  0.0868452     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0679262 0.00323059 0.00615887 0.00323059 0.00615887  0.0866575     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0677386 0.00323059 0.00615887 0.00323059 0.00615887  0.0864699     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0675509 0.00323059 0.00615887 0.00323059 0.00615887  0.0862822     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0673632 0.00323059 0.00615887 0.00323059 0.00615887  0.0860945     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0671755 0.00323059 0.00615887 0.00323059 0.00615887  0.0859068     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0669879 0.00323059 0.00615887 0.00323059 0.00615887  0.0857192     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0668002 0.00323059 0.00615887 0.00323059 0.00615887  0.0855315     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0666125 0.00323059 0.00615887 0.00323059 0.00615887  0.0853438     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0664248 0.00323059 0.00615887 0.00323059 0.00615887  0.0851561     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0662372 0.00323059 0.00615887 0.00323059 0.00615887  0.0849685     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0660495 0.00323059 0.00615887 0.00323059 0.00615887  0.0847808     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0658618 0.00323059 0.00615887 0.00323059 0.00615887  0.0845931     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0656741 0.00323059 0.00615887 0.00323059 0.00615887  0.0844054     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0654865 0.00323059 0.00615887 0.00323059 0.00615887  0.0842178     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0652988 0.00323059 0.00615887 0.00323059 0.00615887  0.0840301     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0651111 0.00323059 0.00615887 0.00323059 0.00615887  0.0838424     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0649234 0.00323059 0.00615887 0.00323059 0.00615887  0.0836547     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0647358 0.00323059 0.00615887 0.00323059 0.00615887  0.0834671     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0645481 0.00323059 0.00615887 0.00323059 0.00615887  0.0832794     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0643604 0.00323059 0.00615887 0.00323059 0.00615887  0.0830917     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0641727 0.00323059 0.00615887 0.00323059 0.00615887  0.082904     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0639851 0.00323059 0.00615887 0.00323059 0.00615887  0.0827164     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0637974 0.00323059 0.00615887 0.00323059 0.00615887  0.0825287     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0636097 0.00323059 0.00615887 0.00323059 0.00615887  0.082341     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.063422 0.00323059 0.00615887 0.00323059 0.00615887  0.0821533     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0632344 0.00323059 0.00615887 0.00323059 0.00615887  0.0819657     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0630467 0.00323059 0.00615887 0.00323059 0.00615887  0.081778     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.062859 0.00323059 0.00615887 0.00323059 0.00615887  0.0815903     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0626713 0.00323059 0.00615887 0.00323059 0.00615887  0.0814026     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0624837 0.00323059 0.00615887 0.00323059 0.00615887  0.081215     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.062296 0.00323059 0.00615887 0.00323059 0.00615887  0.0810273     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0621083 0.00323059 0.00615887 0.00323059 0.00615887  0.0808396     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0619206 0.00323059 0.00615887 0.00323059 0.00615887  0.0806519     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.061733 0.00323059 0.00615887 0.00323059 0.00615887  0.0804643     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0615453 0.00323059 0.00615887 0.00323059 0.00615887  0.0802766     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.061357 0.00323059 0.00615887 0.00323059 0.00615887  0.0800883     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.061357 0.00323059 0.00615887 0.00323059 0.00615887  0.0800883     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.061357 0.00323059 0.00615887 0.00323059 0.00615887  0.0800883     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.061357 0.00323059 0.00615887 0.00323059 0.00615887  0.0800883     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.061167 0.00323059 0.00615887 0.00323059 0.00615887  0.0798983     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0609771 0.00323059 0.00615887 0.00323059 0.00615887  0.0797084     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0607871 0.00323059 0.00615887 0.00323059 0.00615887  0.0795184     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0605971 0.00323059 0.00615887 0.00323059 0.00615887  0.0793284     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0604071 0.00323059 0.00615887 0.00323059 0.00615887  0.0791384     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0602171 0.00323059 0.00615887 0.00323059 0.00615887  0.0789484     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0600271 0.00323059 0.00615887 0.00323059 0.00615887  0.0787584     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0598371 0.00323059 0.00615887 0.00323059 0.00615887  0.0785684     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0596471 0.00323059 0.00615887 0.00323059 0.00615887  0.0783784     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0594571 0.00323059 0.00615887 0.00323059 0.00615887  0.0781884     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0592671 0.00323059 0.00615887 0.00323059 0.00615887  0.0779984     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0590771 0.00323059 0.00615887 0.00323059 0.00615887  0.0778084     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0588871 0.00323059 0.00615887 0.00323059 0.00615887  0.0776184     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0586971 0.00323059 0.00615887 0.00323059 0.00615887  0.0774284     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0585071 0.00323059 0.00615887 0.00323059 0.00615887  0.0772384     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0583171 0.00323059 0.00615887 0.00323059 0.00615887  0.0770484     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0583171 0.00323059 0.00615887 0.00323059 0.00615887  0.0770484     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0581259 0.00323059 0.00615887 0.00323059 0.00615887  0.0768572     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0579346 0.00323059 0.00615887 0.00323059 0.00615887  0.0766659     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0577434 0.00323059 0.00615887 0.00323059 0.00615887  0.0764747     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0575522 0.00323059 0.00615887 0.00323059 0.00615887  0.0762835     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0573609 0.00323059 0.00615887 0.00323059 0.00615887  0.0760922     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0571697 0.00323059 0.00615887 0.00323059 0.00615887  0.075901     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0569784 0.00323059 0.00615887 0.00323059 0.00615887  0.0757097     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0567872 0.00323059 0.00615887 0.00323059 0.00615887  0.0755185     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.056596 0.00323059 0.00615887 0.00323059 0.00615887  0.0753273     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0564047 0.00323059 0.00615887 0.00323059 0.00615887  0.075136     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0562135 0.00323059 0.00615887 0.00323059 0.00615887  0.0749448     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0560222 0.00323059 0.00615887 0.00323059 0.00615887  0.0747535     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.055831 0.00323059 0.00615887 0.00323059 0.00615887  0.0745623     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0556398 0.00323059 0.00615887 0.00323059 0.00615887  0.0743711     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0554485 0.00323059 0.00615887 0.00323059 0.00615887  0.0741798     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0552573 0.00323059 0.00615887 0.00323059 0.00615887  0.0739886     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0550661 0.00323059 0.00615887 0.00323059 0.00615887  0.0737974     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0548748 0.00323059 0.00615887 0.00323059 0.00615887  0.0736061     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0546836 0.00323059 0.00615887 0.00323059 0.00615887  0.0734149     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0544923 0.00323059 0.00615887 0.00323059 0.00615887  0.0732236     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0543011 0.00323059 0.00615887 0.00323059 0.00615887  0.0730324     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0543011 0.00323059 0.00615887 0.00323059 0.00615887  0.0730324     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0543011 0.00323059 0.00615887 0.00323059 0.00615887  0.0730324     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0541078 0.00323059 0.00615887 0.00323059 0.00615887  0.0728391     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0539145 0.00323059 0.00615887 0.00323059 0.00615887  0.0726458     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0539145 0.00323059 0.00615887 0.00323059 0.00615887  0.0726458     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0539145 0.00323059 0.00615887 0.00323059 0.00615887  0.0726458     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0539145 0.00323059 0.00615887 0.00323059 0.00615887  0.0726458     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0537192 0.00323059 0.00615887 0.00323059 0.00615887  0.0724505     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0535238 0.00323059 0.00615887 0.00323059 0.00615887  0.0722551     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0533284 0.00323059 0.00615887 0.00323059 0.00615887  0.0720597     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.053133 0.00323059 0.00615887 0.00323059 0.00615887  0.0718643     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0529376 0.00323059 0.00615887 0.00323059 0.00615887  0.0716689     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0527423 0.00323059 0.00615887 0.00323059 0.00615887  0.0714736     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0525469 0.00323059 0.00615887 0.00323059 0.00615887  0.0712782     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0523515 0.00323059 0.00615887 0.00323059 0.00615887  0.0710828     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0521561 0.00323059 0.00615887 0.00323059 0.00615887  0.0708874     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0519607 0.00323059 0.00615887 0.00323059 0.00615887  0.070692     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0517654 0.00323059 0.00615887 0.00323059 0.00615887  0.0704967     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.05157 0.00323059 0.00615887 0.00323059 0.00615887  0.0703013     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0513746 0.00323059 0.00615887 0.00323059 0.00615887  0.0701059     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0511792 0.00323059 0.00615887 0.00323059 0.00615887  0.0699105     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0509838 0.00323059 0.00615887 0.00323059 0.00615887  0.0697151     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0507885 0.00323059 0.00615887 0.00323059 0.00615887  0.0695198     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0507885 0.00323059 0.00615887 0.00323059 0.00615887  0.0695198     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0507885 0.00323059 0.00615887 0.00323059 0.00615887  0.0695198     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0507885 0.00323059 0.00615887 0.00323059 0.00615887  0.0695198     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.05059 0.00323059 0.00615887 0.00323059 0.00615887  0.0693213     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0503916 0.00323059 0.00615887 0.00323059 0.00615887  0.0691229     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0503916 0.00323059 0.00615887 0.00323059 0.00615887  0.0691229     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0503916 0.00323059 0.00615887 0.00323059 0.00615887  0.0691229     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0503916 0.00323059 0.00615887 0.00323059 0.00615887  0.0691229     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0501908 0.00323059 0.00615887 0.00323059 0.00615887  0.0689221     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.04999 0.00323059 0.00615887 0.00323059 0.00615887  0.0687213     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0497892 0.00323059 0.00615887 0.00323059 0.00615887  0.0685205     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0495884 0.00323059 0.00615887 0.00323059 0.00615887  0.0683197     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0493876 0.00323059 0.00615887 0.00323059 0.00615887  0.0681189     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0491868 0.00323059 0.00615887 0.00323059 0.00615887  0.0679181     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.048986 0.00323059 0.00615887 0.00323059 0.00615887  0.0677173     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0487852 0.00323059 0.00615887 0.00323059 0.00615887  0.0675165     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0485844 0.00323059 0.00615887 0.00323059 0.00615887  0.0673157     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0483836 0.00323059 0.00615887 0.00323059 0.00615887  0.0671149     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0481828 0.00323059 0.00615887 0.00323059 0.00615887  0.0669141     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.047982 0.00323059 0.00615887 0.00323059 0.00615887  0.0667133     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0477812 0.00323059 0.00615887 0.00323059 0.00615887  0.0665125     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0475804 0.00323059 0.00615887 0.00323059 0.00615887  0.0663117     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0473796 0.00323059 0.00615887 0.00323059 0.00615887  0.0661109     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0471788 0.00323059 0.00615887 0.00323059 0.00615887  0.0659101     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.046978 0.00323059 0.00615887 0.00323059 0.00615887  0.0657093     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0467763 0.00323059 0.00615887 0.00323059 0.00615887  0.0655076     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0465746 0.00323059 0.00615887 0.00323059 0.00615887  0.0653059     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.046373 0.00323059 0.00615887 0.00323059 0.00615887  0.0651043     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0461713 0.00323059 0.00615887 0.00323059 0.00615887  0.0649026     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0459697 0.00323059 0.00615887 0.00323059 0.00615887  0.064701     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.045768 0.00323059 0.00615887 0.00323059 0.00615887  0.0644993     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0455663 0.00323059 0.00615887 0.00323059 0.00615887  0.0642976     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0453647 0.00323059 0.00615887 0.00323059 0.00615887  0.064096     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.045163 0.00323059 0.00615887 0.00323059 0.00615887  0.0638943     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0449613 0.00323059 0.00615887 0.00323059 0.00615887  0.0636926     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0447597 0.00323059 0.00615887 0.00323059 0.00615887  0.063491     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.044558 0.00323059 0.00615887 0.00323059 0.00615887  0.0632893     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0443564 0.00323059 0.00615887 0.00323059 0.00615887  0.0630877     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0441547 0.00323059 0.00615887 0.00323059 0.00615887  0.062886     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.043953 0.00323059 0.00615887 0.00323059 0.00615887  0.0626843     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0437514 0.00323059 0.00615887 0.00323059 0.00615887  0.0624827     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0435497 0.00323059 0.00615887 0.00323059 0.00615887  0.062281     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0433481 0.00323059 0.00615887 0.00323059 0.00615887  0.0620794     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0431464 0.00323059 0.00615887 0.00323059 0.00615887  0.0618777     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0429447 0.00323059 0.00615887 0.00323059 0.00615887  0.061676     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0427431 0.00323059 0.00615887 0.00323059 0.00615887  0.0614744     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0425414 0.00323059 0.00615887 0.00323059 0.00615887  0.0612727     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0423398 0.00323059 0.00615887 0.00323059 0.00615887  0.0610711     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0421381 0.00323059 0.00615887 0.00323059 0.00615887  0.0608694     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0421381 0.00323059 0.00615887 0.00323059 0.00615887  0.0608694     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0419345 0.00323059 0.00615887 0.00323059 0.00615887  0.0606658     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0417309 0.00323059 0.00615887 0.00323059 0.00615887  0.0604622     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0415273 0.00323059 0.00615887 0.00323059 0.00615887  0.0602586     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0413237 0.00323059 0.00615887 0.00323059 0.00615887  0.060055     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0411201 0.00323059 0.00615887 0.00323059 0.00615887  0.0598514     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0411201 0.00323059 0.00615887 0.00323059 0.00615887  0.0598514     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0411201 0.00323059 0.00615887 0.00323059 0.00615887  0.0598514     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0409144 0.00323059 0.00615887 0.00323059 0.00615887  0.0596457     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0407088 0.00323059 0.00615887 0.00323059 0.00615887  0.0594401     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0405031 0.00323059 0.00615887 0.00323059 0.00615887  0.0592344     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0402975 0.00323059 0.00615887 0.00323059 0.00615887  0.0590288     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0400919 0.00323059 0.00615887 0.00323059 0.00615887  0.0588232     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0398862 0.00323059 0.00615887 0.00323059 0.00615887  0.0586175     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0396806 0.00323059 0.00615887 0.00323059 0.00615887  0.0584119     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0394749 0.00323059 0.00615887 0.00323059 0.00615887  0.0582062     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0392693 0.00323059 0.00615887 0.00323059 0.00615887  0.0580006     SS 13608.7 --> 11090 R2 = 0.185086
-4.76275e-05 0.0390637 0.00323059 0.00615887 0.00323059 0.00615887  0.057795     SS 13608.7 --> 11090 R2 = 0.185086
